id,chat_id,msg_idx,label,window_text
u02141,chat_00267,12,Cotizando,"<USR> consulta, hacen viajes privados? 🙌 <SYS> Falta fecha, cantidad de personas, por favor. <USR> somos 6 personas <SYS> Falta si hay regreso, hora, por favor. <USR> destino 1 norte 1913, Viña del Mar <SYS> Falta origen, hora, por favor. <USR> origen Apoquindo 1588, Talca <USR> regreso a las 18:45"
u03955,chat_00494,2,Cotización generada,"<SYS> Falta origen, destino, por favor. <USR> regreso a las 14:45 <USR> somos 3 personas <SYS> Falta origen, destino, por favor. <USR> ida y vuelta <USR> origen Los Leones 4641, Puerto Montt <SYS> Falta fecha, destino, por favor. <USR> destino Vicuña Mackenna 913, Rancagua <USR> a las 19:15 <SYS> Falta fecha, por favor. <USR> el 17/12/2025"
u01512,chat_00188,7,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta origen, hora, por favor. <USR> a las 16:45 <SYS> Falta si hay regreso, destino, por favor. <USR> solo ida <SYS> Falta destino, origen, por favor. <USR> destino Apoquindo 3779, Santiago"
u01319,chat_00164,6,Cotizando,"<USR> hola, quisiera info de traslados? 😉 <SYS> Falta si hay regreso, fecha, por favor. <USR> destino San Martín 2109, Concepción <SYS> Falta origen, fecha, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, fecha, por favor. <USR> regreso a las 14:00"
u02030,chat_00253,13,Cotizando,"<USR> necesito una cotizacion ✅ <SYS> Falta destino, cantidad de personas, por favor. <USR> el 29/12/2025 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> a las 16:15 <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 2 personas"
u00579,chat_00072,2,Potencial cliente,<USR> hola! tienen disponibilidad para la semana? ✌️
u03632,chat_00453,15,Cotización generada,"<SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> regreso a las 16:45 <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 19:45 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta cantidad de personas, por favor. <USR> somos 10 personas"
u04135,chat_00516,6,Cotización generada,"<SYS> Falta hora, si hay regreso, por favor. <USR> a las 14:00 <USR> regreso a las 07:45 <SYS> Falta fecha, origen, por favor. <USR> destino Pedro de Valdivia 994, Antofagasta <USR> somos 12 personas <SYS> Falta si hay regreso, fecha, por favor. <USR> origen Nueva Imperial 2028, Puerto Montt <USR> el 20/10/2025 <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u00047,chat_00005,14,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor"
u02429,chat_00303,12,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta origen, si hay regreso, por favor. <USR> somos 12 personas <SYS> Falta destino, fecha, por favor. <USR> a las 17:15 <USR> el 13/08/2025 <SYS> Falta destino, si hay regreso, por favor. <USR> ida y vuelta"
u01517,chat_00189,12,Cotizando,"<USR> hola, quisiera info de traslados? 🚐 <SYS> Falta cantidad de personas, origen, por favor. <USR> regreso a las 13:30"
u03949,chat_00493,12,Cotización generada,"<SYS> Falta cantidad de personas, destino, por favor. <USR> somos 6 personas <USR> destino Prat 2454, Santiago <SYS> Falta origen, fecha, por favor. <USR> el 10/05/2025 <SYS> Falta origen, si hay regreso, por favor. <USR> origen Apoquindo 1579, Concepción <SYS> Falta si hay regreso, por favor. <USR> ida y vuelta"
u01042,chat_00130,1,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora, cantidad de personas, por favor. <USR> el 22/10/2025"
u03694,chat_00461,13,Cotización generada,"<SYS> Falta hora, fecha, por favor. <USR> solo ida <SYS> Falta fecha, destino, por favor. <USR> el 22/05/2025 <SYS> Falta cantidad de personas, hora, por favor. <USR> destino Providencia 1048, Puerto Montt <USR> somos 4 personas <SYS> Falta hora, hora de regreso, por favor. <USR> a las 07:00 <USR> regreso a las 07:15"
u03668,chat_00458,3,Cotización generada,"<SYS> Falta destino, cantidad de personas, por favor. <USR> somos 12 personas <SYS> Falta destino, si hay regreso, por favor. <USR> el 12/12/2025 <USR> ida y vuelta <SYS> Falta hora, origen, por favor. <USR> a las 08:45 <USR> regreso a las 13:15 <SYS> Falta origen, destino, por favor. <USR> destino Vicuña Mackenna 145, Talca <USR> origen Vicuña Mackenna 246, Antofagasta"
u03948,chat_00493,11,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> somos 4 personas <SYS> Falta origen, destino, por favor. <USR> destino 1 norte 2304, Rancagua <SYS> Falta origen, si hay regreso, por favor. <USR> origen Providencia 4097, Temuco <SYS> Falta fecha, si hay regreso, por favor. <USR> ida y vuelta <USR> el 05/01/2025"
u00349,chat_00043,12,Potencial cliente,<USR> hola! tienen disponibilidad para la semana? 📨
u02233,chat_00279,8,Cotizando,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> solo ida <SYS> Falta destino, cantidad de personas, por favor. <USR> destino Providencia 4184, Temuco <SYS> Falta fecha, cantidad de personas, por favor. <USR> a las 19:15 <SYS> Falta fecha, hora de regreso, por favor. <USR> somos 10 personas"
u00617,chat_00077,8,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor 📨"
u00610,chat_00076,1,Potencial cliente,<USR> necesito una cotizacion
u00137,chat_00017,8,Potencial cliente,<USR> necesito una cotizacion
u00646,chat_00080,5,Potencial cliente,<USR> necesito una cotizacion
u01871,chat_00233,14,Cotizando,"<USR> necesito una cotizacion <SYS> Falta destino, origen, por favor. <USR> a las 15:00 <SYS> Falta fecha, cantidad de personas, por favor. <USR> regreso a las 07:00"
u02202,chat_00275,9,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta destino, origen, por favor. <USR> destino Providencia 2461, Santiago"
u03524,chat_00440,3,Cotización generada,"<SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> regreso a las 15:00 <SYS> Falta cantidad de personas, origen, por favor. <USR> origen 1 norte 3471, Viña del Mar <SYS> Falta cantidad de personas, destino, por favor. <USR> somos 10 personas <SYS> Falta destino, por favor. <USR> destino Providencia 4220, Talca"
u04423,chat_00552,6,Cotización generada,"<SYS> Falta hora, origen, por favor. <USR> a las 19:45 <SYS> Falta origen, destino, por favor. <USR> regreso a las 07:45 <USR> destino Portugal 2854, La Serena <SYS> Falta origen, si hay regreso, por favor. <USR> origen Los Leones 3807, Antofagasta <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u02670,chat_00333,13,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta si hay regreso, origen, por favor. <USR> somos 6 personas <SYS> Falta origen, destino, por favor. <USR> a las 13:00 <SYS> Falta origen, destino, por favor. <USR> ida y vuelta"
u03865,chat_00483,8,Cotización generada,"<SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> regreso a las 18:30 <SYS> Falta si hay regreso, origen, por favor. <USR> origen Prat 4570, La Serena <SYS> Falta cantidad de personas, destino, por favor. <USR> destino Providencia 1466, Antofagasta <USR> solo ida <SYS> Falta cantidad de personas, por favor. <USR> somos 3 personas"
u01989,chat_00248,4,Cotizando,"<SYS> Falta fecha, origen, por favor. <USR> origen Providencia 3298, Puerto Montt <SYS> Falta fecha, si hay regreso, por favor. <USR> a las 07:45 <SYS> Falta fecha, cantidad de personas, por favor. <USR> regreso a las 09:30 <SYS> Falta destino, cantidad de personas, por favor. <USR> destino Pedro de Valdivia 3409, Antofagasta"
u04640,chat_00579,15,Cotización generada,"<SYS> Falta hora de regreso, hora, por favor. <USR> origen 1 norte 1957, Viña del Mar <SYS> Falta hora de regreso, hora, por favor. <USR> solo ida <SYS> Falta cantidad de personas, fecha, por favor. <USR> regreso a las 21:00 <USR> el 04/07/2025 <SYS> Falta cantidad de personas, hora, por favor. <USR> somos 4 personas <USR> a las 14:15"
u03117,chat_00389,12,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta destino, fecha, por favor. <USR> solo ida <SYS> Falta cantidad de personas, destino, por favor. <USR> a las 12:15 <SYS> Falta origen, fecha, por favor. <USR> destino Alameda 474, Santiago"
u01688,chat_00210,7,Cotizando,"<USR> necesito una cotizacion 🚌 <SYS> Falta hora, cantidad de personas, por favor. <USR> el 13/01/2025 <USR> a las 17:15 <SYS> Falta origen, hora de regreso, por favor. <USR> regreso a las 21:30 <USR> somos 5 personas"
u03126,chat_00390,5,Cotizando,"<SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> el 15/07/2025 <USR> somos 6 personas <SYS> Falta destino, hora, por favor. <USR> solo ida <SYS> Falta hora, hora de regreso, por favor. <USR> destino Prat 680, Antofagasta <SYS> Falta hora, hora de regreso, por favor. <USR> regreso a las 09:45"
u03916,chat_00489,11,Cotización generada,"<SYS> Falta fecha, hora de regreso, por favor. <USR> solo ida <USR> somos 5 personas <SYS> Falta hora de regreso, fecha, por favor. <USR> a las 19:15 <USR> origen Nueva Imperial 4107, Talca <SYS> Falta destino, fecha, por favor. <USR> el 06/06/2025 <USR> destino 1 norte 3072, Santiago <SYS> Falta hora de regreso, por favor. <USR> regreso a las 07:15"
u01499,chat_00187,10,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta destino, origen, por favor. <USR> somos 10 personas"
u03967,chat_00495,14,Cotización generada,"<SYS> Falta si hay regreso, hora de regreso, por favor. <USR> destino Los Leones 1081, Puerto Montt <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 18:00 <USR> ida y vuelta <SYS> Falta fecha, cantidad de personas, por favor. <USR> somos 8 personas <SYS> Falta fecha, por favor. <USR> el 09/09/2025"
u04494,chat_00561,13,Cotización generada,"<SYS> Falta hora de regreso, fecha, por favor. <USR> destino Los Leones 2629, Santiago <USR> somos 8 personas <SYS> Falta hora, si hay regreso, por favor. <USR> a las 14:30 <SYS> Falta fecha, hora de regreso, por favor. <USR> regreso a las 15:15 <USR> el 28/10/2025 <SYS> Falta si hay regreso, origen, por favor. <USR> origen Vicuña Mackenna 1905, Puerto Montt <USR> ida y vuelta"
u04443,chat_00555,10,Cotización generada,"<SYS> Falta destino, cantidad de personas, por favor. <USR> somos 10 personas <SYS> Falta si hay regreso, fecha, por favor. <USR> ida y vuelta <SYS> Falta destino, fecha, por favor. <USR> el 27/11/2025 <SYS> Falta destino, por favor. <USR> destino Pedro de Valdivia 2129, Talca"
u01606,chat_00200,5,Cotizando,"<USR> necesito una cotizacion <SYS> Falta si hay regreso, hora, por favor. <USR> somos 10 personas <USR> a las 10:15 <SYS> Falta hora de regreso, origen, por favor. <USR> regreso a las 14:15 <USR> solo ida <SYS> Falta destino, origen, por favor. <USR> origen Portugal 2980, Temuco <USR> el 20/04/2025"
u01937,chat_00242,0,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora de regreso, hora, por favor. <USR> ida y vuelta <SYS> Falta hora, destino, por favor. <USR> a las 12:30 <USR> somos 5 personas"
u03325,chat_00415,12,Cotización generada,"<SYS> Falta cantidad de personas, fecha, por favor. <USR> a las 21:00 <USR> ida y vuelta <SYS> Falta origen, fecha, por favor. <USR> somos 6 personas <USR> regreso a las 10:30 <SYS> Falta destino, fecha, por favor. <USR> origen San Martín 3531, Concepción <USR> el 27/01/2025 <SYS> Falta destino, por favor. <USR> destino Portugal 2472, Puerto Montt"
u04642,chat_00580,1,Cotización generada,"<SYS> Falta hora, destino, por favor. <USR> solo ida <SYS> Falta hora, cantidad de personas, por favor. <USR> destino Pedro de Valdivia 1446, Temuco <SYS> Falta cantidad de personas, hora, por favor. <USR> a las 19:45 <SYS> Falta cantidad de personas, por favor. <USR> somos 6 personas"
u02185,chat_00273,8,Cotizando,"<USR> hola, quisiera info de traslados? 📅 <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> a las 17:45 <SYS> Falta origen, fecha, por favor. <USR> origen Los Leones 3316, Valparaíso <USR> regreso a las 16:15"
u02065,chat_00258,0,Cotizando,"<USR> necesito una cotizacion <SYS> Falta fecha, hora de regreso, por favor. <USR> a las 07:45 <SYS> Falta cantidad de personas, destino, por favor. <USR> el 09/04/2025"
u02781,chat_00347,12,Cotizando,"<SYS> Falta cantidad de personas, destino, por favor. <USR> origen Portugal 2419, Viña del Mar <USR> destino Nueva Imperial 2049, Santiago <SYS> Falta hora, hora de regreso, por favor. <USR> a las 16:15 <USR> regreso a las 21:45 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> el 09/05/2025 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> ida y vuelta"
u00475,chat_00059,10,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u04933,chat_00616,4,Cotización generada,"<SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 17:30 <SYS> Falta destino, origen, por favor. <USR> a las 20:45 <SYS> Falta cantidad de personas, destino, por favor. <USR> origen 1 norte 723, Talca <SYS> Falta destino, cantidad de personas, por favor. <USR> somos 6 personas <USR> destino Alameda 3795, Temuco"
u04873,chat_00609,8,Cotización generada,"<SYS> Falta origen, cantidad de personas, por favor. <USR> origen Portugal 3834, Valparaíso <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> regreso a las 16:00 <USR> el 25/11/2025 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> solo ida <SYS> Falta cantidad de personas, por favor. <USR> somos 3 personas"
u02461,chat_00307,12,Cotizando,"<SYS> Falta fecha, hora, por favor. <USR> a las 07:45 <SYS> Falta cantidad de personas, origen, por favor. <USR> somos 12 personas <SYS> Falta fecha, hora de regreso, por favor. <USR> regreso a las 13:45 <SYS> Falta fecha, si hay regreso, por favor. <USR> origen Apoquindo 1943, Talca <USR> destino Los Leones 1863, Temuco"
u02753,chat_00344,0,Cotizando,"<USR> hola! tienen disponibilidad para la semana? 🙌 <SYS> Falta destino, fecha, por favor. <USR> ida y vuelta <USR> el 12/06/2025 <SYS> Falta origen, destino, por favor. <USR> a las 15:45 <USR> regreso a las 08:00"
u01790,chat_00223,13,Cotizando,"<USR> necesito una cotizacion 🙏 <SYS> Falta hora, cantidad de personas, por favor. <USR> origen Portugal 386, Antofagasta"
u04308,chat_00538,3,Cotización generada,"<SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 19:15 <USR> destino Los Leones 2479, La Serena <SYS> Falta origen, hora, por favor. <USR> somos 8 personas <USR> origen Portugal 4386, Rancagua <SYS> Falta hora, si hay regreso, por favor. <USR> a las 18:45 <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u03906,chat_00488,1,Cotización generada,"<SYS> Falta origen, hora, por favor. <USR> a las 16:45 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> ida y vuelta <SYS> Falta fecha, destino, por favor. <USR> el 19/05/2025 <USR> origen Portugal 2306, Concepción <SYS> Falta hora de regreso, destino, por favor. <USR> destino San Martín 4790, Talca <USR> regreso a las 16:30"
u04595,chat_00574,2,Cotización generada,"<SYS> Falta origen, cantidad de personas, por favor. <USR> a las 22:30 <SYS> Falta destino, hora de regreso, por favor. <USR> regreso a las 20:00 <SYS> Falta origen, cantidad de personas, por favor. <USR> destino Vicuña Mackenna 2521, Santiago <USR> somos 10 personas <SYS> Falta fecha, origen, por favor. <USR> el 15/07/2025 <USR> origen Prat 1922, Valparaíso"
u01936,chat_00241,15,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora de regreso, hora, por favor. <USR> ida y vuelta"
u03199,chat_00399,14,Cotizando,"<SYS> Falta cantidad de personas, destino, por favor. <USR> solo ida <SYS> Falta destino, hora, por favor. <USR> a las 11:30 <SYS> Falta hora de regreso, fecha, por favor. <USR> somos 6 personas <SYS> Falta destino, fecha, por favor. <USR> destino Vicuña Mackenna 3370, Concepción"
u01550,chat_00193,13,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta hora de regreso, fecha, por favor. <USR> solo ida <SYS> Falta fecha, hora de regreso, por favor. <USR> regreso a las 15:45 <USR> destino Nueva Imperial 1000, Valparaíso <SYS> Falta fecha, cantidad de personas, por favor. <USR> origen San Martín 839, Temuco"
u00237,chat_00029,12,Potencial cliente,<USR> hola! tienen disponibilidad para la semana? 🚌
u04579,chat_00572,2,Cotización generada,"<SYS> Falta fecha, si hay regreso, por favor. <USR> origen Apoquindo 2207, Santiago <USR> ida y vuelta <SYS> Falta fecha, destino, por favor. <USR> somos 12 personas <SYS> Falta fecha, destino, por favor. <USR> destino Nueva Imperial 2864, Valparaíso <SYS> Falta fecha, por favor. <USR> el 03/04/2025"
u02441,chat_00305,8,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 19:00 <SYS> Falta destino, si hay regreso, por favor. <USR> destino Prat 280, Talca"
u00223,chat_00027,14,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u03763,chat_00470,2,Cotización generada,"<SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> destino San Martín 2578, Concepción <SYS> Falta cantidad de personas, origen, por favor. <USR> origen Prat 812, Viña del Mar <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> solo ida <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 8 personas <USR> regreso a las 08:00"
